timestamp,buyer,seller,symbol,currency,price,quantity
1736900,Ruby,Vinnie,STARFRUIT,SEASHELLS,5058,2
1737100,SUBMISSION,Amelia,AMETHYSTS,SEASHELLS,9999,2
1737100,SUBMISSION,,STARFRUIT,SEASHELLS,5052,4
1737100,SUBMISSION,Adam,STARFRUIT,SEASHELLS,5052,2
1737100,SUBMISSION,Adam,STARFRUIT,SEASHELLS,5052,1
1737200,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5053,1
1737200,SUBMISSION,Amelia,STARFRUIT,SEASHELLS,5053,5
1737200,Valentina,Amelia,STARFRUIT,SEASHELLS,5051,7
1737600,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
1738000,SUBMISSION,Ruby,STARFRUIT,SEASHELLS,5051,6
1738200,,SUBMISSION,STARFRUIT,SEASHELLS,5052,5
1738400,Valentina,SUBMISSION,AMETHYSTS,SEASHELLS,9998,1
1738400,Amelia,SUBMISSION,STARFRUIT,SEASHELLS,5052,9
1738400,Amelia,Valentina,STARFRUIT,SEASHELLS,5054,1
1738400,Rhianna,Valentina,STARFRUIT,SEASHELLS,5051,3
1738900,Rhianna,Valentina,STARFRUIT,SEASHELLS,5050,3
1739100,SUBMISSION,,STARFRUIT,SEASHELLS,5047,5
1739200,Rhianna,Valentina,STARFRUIT,SEASHELLS,5050,2
1739800,Remy,Valentina,STARFRUIT,SEASHELLS,5050,1
1739900,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5047,1
1740100,SUBMISSION,Rhianna,AMETHYSTS,SEASHELLS,9999,5
1740400,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
1740500,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5048,1
1740600,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,1
1740600,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5047,1
1740800,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5045,1
1741000,Remy,Valentina,STARFRUIT,SEASHELLS,5048,1
1741100,Ruby,SUBMISSION,AMETHYSTS,SEASHELLS,10002,6
1741100,Ruby,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
1741100,Remy,Valentina,STARFRUIT,SEASHELLS,5047,1
1741300,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
1741300,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9998,1
1741300,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5044,1
1741400,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
1741600,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
1741600,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5044,1
1742700,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,1
1742700,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,1
1742700,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5043,1
1742700,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5045,2
1742900,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,9999,2
1742900,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5044,2
1742900,Valentina,SUBMISSION,STARFRUIT,SEASHELLS,5044,4
1743000,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
1743000,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9998,1
1743000,Remy,Valentina,STARFRUIT,SEASHELLS,5048,1
1743400,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
1743400,SUBMISSION,,STARFRUIT,SEASHELLS,5042,1
1743400,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5042,1
1743400,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5042,1
1743700,SUBMISSION,,STARFRUIT,SEASHELLS,5041,1
1744300,SUBMISSION,,STARFRUIT,SEASHELLS,5041,2
1744300,SUBMISSION,Rhianna,STARFRUIT,SEASHELLS,5041,2
1744500,Amelia,SUBMISSION,AMETHYSTS,SEASHELLS,10001,7
1744500,Amelia,Valentina,AMETHYSTS,SEASHELLS,10005,1
1744600,Remy,Valentina,STARFRUIT,SEASHELLS,5045,1
1745000,SUBMISSION,,STARFRUIT,SEASHELLS,5041,9
1745000,SUBMISSION,Adam,STARFRUIT,SEASHELLS,5041,1
1745000,SUBMISSION,Adam,STARFRUIT,SEASHELLS,5041,8
1745100,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5041,1
1745300,Ruby,SUBMISSION,STARFRUIT,SEASHELLS,5042,1
1745300,Ruby,Vladimir,STARFRUIT,SEASHELLS,5044,2
1745300,Ruby,Valentina,STARFRUIT,SEASHELLS,5044,7
1745900,SUBMISSION,Amelia,AMETHYSTS,SEASHELLS,9999,3
1745900,Vladimir,Amelia,AMETHYSTS,SEASHELLS,9998,1
1746100,,SUBMISSION,STARFRUIT,SEASHELLS,5047,1
1746200,,SUBMISSION,STARFRUIT,SEASHELLS,5046,1
1746200,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5046,1
1747000,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
1747000,SUBMISSION,Ruby,AMETHYSTS,SEASHELLS,9998,1
1747200,SUBMISSION,Ruby,AMETHYSTS,SEASHELLS,9999,6
1747200,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5045,1
1747200,Vladimir,Ruby,AMETHYSTS,SEASHELLS,9998,2
1747300,SUBMISSION,Ruby,STARFRUIT,SEASHELLS,5043,2
1747400,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5044,1
1747500,SUBMISSION,Ruby,AMETHYSTS,SEASHELLS,9999,2
1747600,SUBMISSION,Amelia,AMETHYSTS,SEASHELLS,9998,2
1747700,Rhianna,SUBMISSION,AMETHYSTS,SEASHELLS,10000,2
1747900,,SUBMISSION,STARFRUIT,SEASHELLS,5048,1
1747900,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5048,1
1747900,Remy,Valentina,AMETHYSTS,SEASHELLS,10002,1
1748300,SUBMISSION,Ruby,AMETHYSTS,SEASHELLS,9999,1
1748500,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5046,1
1748600,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5045,1
1748800,Rhianna,SUBMISSION,AMETHYSTS,SEASHELLS,10000,4
1748800,SUBMISSION,Ruby,STARFRUIT,SEASHELLS,5045,2
1748800,Valentina,Ruby,STARFRUIT,SEASHELLS,5043,8
1749000,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5047,1
1749400,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5048,1
1749800,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
1749800,SUBMISSION,Ruby,AMETHYSTS,SEASHELLS,9998,1
1749800,SUBMISSION,Rhianna,AMETHYSTS,SEASHELLS,9998,1
1749800,SUBMISSION,Ruby,AMETHYSTS,SEASHELLS,9998,1
1750200,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,1
1750200,,SUBMISSION,STARFRUIT,SEASHELLS,5051,1
1750200,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5051,1
1750200,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5051,1
1750300,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,8
1750300,Ruby,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
1750600,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5049,1
1750700,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9998,2
1750700,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5048,2
1751100,SUBMISSION,Valentina,STARFRUIT,SEASHELLS,5050,3
1751100,Amelia,SUBMISSION,STARFRUIT,SEASHELLS,5052,3
1751100,Amelia,Valentina,STARFRUIT,SEASHELLS,5052,10
1751100,Rhianna,Valentina,STARFRUIT,SEASHELLS,5050,2
1751100,Remy,Valentina,STARFRUIT,SEASHELLS,5051,1
1751200,Valentina,Rhianna,STARFRUIT,SEASHELLS,5047,3
1751500,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
1751500,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5047,1
1751700,Rhianna,Valentina,AMETHYSTS,SEASHELLS,10002,2
1752100,Valentina,Rhianna,STARFRUIT,SEASHELLS,5047,2
1752200,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,2
1752200,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5050,2
1752400,SUBMISSION,Rhianna,AMETHYSTS,SEASHELLS,9998,1
1752600,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5048,1
1752900,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
1753500,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5048,1
1753600,,SUBMISSION,STARFRUIT,SEASHELLS,5051,10
1753600,Adam,SUBMISSION,STARFRUIT,SEASHELLS,5051,3
1753600,Adam,Valentina,STARFRUIT,SEASHELLS,5051,7
1754000,Ruby,SUBMISSION,STARFRUIT,SEASHELLS,5050,4
1754300,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9998,1
1754300,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5049,1
1754400,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,2
1754400,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5049,2
1754500,,SUBMISSION,STARFRUIT,SEASHELLS,5052,1
1755000,Amelia,SUBMISSION,STARFRUIT,SEASHELLS,5051,9
1755000,Amelia,Valentina,STARFRUIT,SEASHELLS,5054,3
1755100,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5049,1
1755200,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
1755200,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5050,1
1755600,SUBMISSION,,STARFRUIT,SEASHELLS,5049,2
1755600,SUBMISSION,Rhianna,STARFRUIT,SEASHELLS,5049,2
1755900,SUBMISSION,,STARFRUIT,SEASHELLS,5048,3
1756400,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5048,1
1756700,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,3
1756700,SUBMISSION,Rhianna,AMETHYSTS,SEASHELLS,9998,3
1756700,,SUBMISSION,STARFRUIT,SEASHELLS,5052,1
1756700,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5052,1
1756800,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
1756800,Amelia,SUBMISSION,STARFRUIT,SEASHELLS,5051,8
1756900,Adam,Vladimir,STARFRUIT,SEASHELLS,5052,1
1756900,Adam,Vinnie,STARFRUIT,SEASHELLS,5052,5
1756900,Adam,Valentina,STARFRUIT,SEASHELLS,5052,2
1757300,Remy,Valentina,STARFRUIT,SEASHELLS,5053,1
1757300,Amelia,Valentina,STARFRUIT,SEASHELLS,5054,9
1757400,Valentina,SUBMISSION,STARFRUIT,SEASHELLS,5051,2
1757400,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5051,1
1758300,SUBMISSION,Ruby,STARFRUIT,SEASHELLS,5051,3
1758300,Valentina,Ruby,STARFRUIT,SEASHELLS,5048,8
1758900,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
1758900,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
1759200,SUBMISSION,Rhianna,STARFRUIT,SEASHELLS,5052,3
1759400,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
1759400,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5052,1
1759600,Amelia,SUBMISSION,STARFRUIT,SEASHELLS,5054,7
1759600,Amelia,Valentina,STARFRUIT,SEASHELLS,5057,1
1759900,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
1759900,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
1760300,SUBMISSION,Ruby,STARFRUIT,SEASHELLS,5054,2
1760800,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
1760900,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
1760900,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
1761100,Remy,Valentina,AMETHYSTS,SEASHELLS,10002,1
1761200,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9998,2
1761200,Rhianna,Remy,STARFRUIT,SEASHELLS,5058,2
1761200,Rhianna,Valentina,STARFRUIT,SEASHELLS,5058,2
1761300,SUBMISSION,,STARFRUIT,SEASHELLS,5055,5
1761300,SUBMISSION,Rhianna,STARFRUIT,SEASHELLS,5055,4
1761500,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5055,1
1761900,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
1761900,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9998,1
1761900,,SUBMISSION,STARFRUIT,SEASHELLS,5059,1
1761900,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5059,1
1762200,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5054,1
1762300,Rhianna,Remy,STARFRUIT,SEASHELLS,5058,1
1762900,Amelia,SUBMISSION,AMETHYSTS,SEASHELLS,10001,1
1762900,Amelia,SUBMISSION,AMETHYSTS,SEASHELLS,10001,7
1762900,Amelia,Valentina,AMETHYSTS,SEASHELLS,10004,3
1763200,SUBMISSION,,STARFRUIT,SEASHELLS,5055,1
1763500,SUBMISSION,Rhianna,STARFRUIT,SEASHELLS,5056,3
1763800,,SUBMISSION,STARFRUIT,SEASHELLS,5059,5
1764300,Remy,Valentina,STARFRUIT,SEASHELLS,5059,1
1764500,Rhianna,SUBMISSION,AMETHYSTS,SEASHELLS,10000,2
1764800,SUBMISSION,Ruby,STARFRUIT,SEASHELLS,5054,5
1765000,Remy,Valentina,AMETHYSTS,SEASHELLS,10002,1
1765400,,SUBMISSION,STARFRUIT,SEASHELLS,5060,1
1765400,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5060,1
1765700,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5058,1
1765800,,SUBMISSION,STARFRUIT,SEASHELLS,5061,1
1765800,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5061,1
1765900,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
1765900,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9998,1
1765900,,SUBMISSION,STARFRUIT,SEASHELLS,5062,1
1765900,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5062,1
1766100,Ruby,SUBMISSION,AMETHYSTS,SEASHELLS,10001,1
1766100,SUBMISSION,Ruby,STARFRUIT,SEASHELLS,5059,8
1766100,Valentina,Ruby,STARFRUIT,SEASHELLS,5057,4
1766300,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
1766300,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9998,1
1766400,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
1766400,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9998,1
1766600,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
1766600,SUBMISSION,Rhianna,AMETHYSTS,SEASHELLS,9999,4
1766900,SUBMISSION,Ruby,AMETHYSTS,SEASHELLS,9999,2
1767000,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
1767000,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
1767100,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9996,1
1767100,Valentina,SUBMISSION,AMETHYSTS,SEASHELLS,9998,1
1767100,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5060,1
1767700,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,2
1767700,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5061,1
1767700,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5061,1
1767800,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,2
1767800,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5061,2
1767900,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,3
1767900,Rhianna,SUBMISSION,AMETHYSTS,SEASHELLS,10002,3
1768200,,SUBMISSION,STARFRUIT,SEASHELLS,5065,1
1768300,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
1768300,SUBMISSION,Rhianna,AMETHYSTS,SEASHELLS,9998,1
1768300,,SUBMISSION,STARFRUIT,SEASHELLS,5065,1
1768300,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5065,1
1768600,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
1768600,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5062,1
1768700,,SUBMISSION,STARFRUIT,SEASHELLS,5064,3
1768700,Rhianna,SUBMISSION,STARFRUIT,SEASHELLS,5064,3
1768800,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,4
1768800,Rhianna,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
1769100,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5062,1
1769300,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,1
1769300,Remy,Adam,STARFRUIT,SEASHELLS,5061,1
1769700,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5062,1
1769700,Rhianna,Valentina,AMETHYSTS,SEASHELLS,10002,2
1769800,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
1769800,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5062,1
1770000,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
1770000,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9998,1
1770400,Valentina,Remy,STARFRUIT,SEASHELLS,5058,1
1770500,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5059,1
1770800,Valentina,SUBMISSION,STARFRUIT,SEASHELLS,5060,2
1771100,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,4
1771100,SUBMISSION,Rhianna,AMETHYSTS,SEASHELLS,9998,2
1771100,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5061,2
1771400,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
1771400,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
1771400,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5059,1
1772400,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5057,1
1772900,,SUBMISSION,STARFRUIT,SEASHELLS,5061,1
1772900,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5061,1
1772900,Valentina,Rhianna,AMETHYSTS,SEASHELLS,9998,3
1773000,Vinnie,Adam,STARFRUIT,SEASHELLS,5056,1
1773000,Remy,Adam,STARFRUIT,SEASHELLS,5061,1
1773500,SUBMISSION,Ruby,STARFRUIT,SEASHELLS,5058,5
1773500,SUBMISSION,Ruby,STARFRUIT,SEASHELLS,5058,4
1773500,Vinnie,Ruby,STARFRUIT,SEASHELLS,5058,1
1774000,Rhianna,Valentina,AMETHYSTS,SEASHELLS,10002,4
1774600,Valentina,SUBMISSION,STARFRUIT,SEASHELLS,5059,4
1775400,SUBMISSION,Ruby,STARFRUIT,SEASHELLS,5059,6
1775400,Valentina,Ruby,STARFRUIT,SEASHELLS,5057,6
1775500,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
1775600,SUBMISSION,Valentina,STARFRUIT,SEASHELLS,5061,3
1775600,Remy,Valentina,STARFRUIT,SEASHELLS,5062,1
1775600,Rhianna,Valentina,STARFRUIT,SEASHELLS,5061,1
1775900,Valentina,Remy,AMETHYSTS,SEASHELLS,9998,1
1775900,Valentina,Rhianna,AMETHYSTS,SEASHELLS,9998,1
1776000,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
1776000,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
1776300,,SUBMISSION,STARFRUIT,SEASHELLS,5062,1
1776900,Rhianna,SUBMISSION,AMETHYSTS,SEASHELLS,10001,4
1776900,SUBMISSION,Ruby,STARFRUIT,SEASHELLS,5056,2
1776900,Valentina,Ruby,STARFRUIT,SEASHELLS,5055,4
1776900,Vinnie,Ruby,STARFRUIT,SEASHELLS,5055,1
1777100,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,6
1777200,Adam,Vinnie,AMETHYSTS,SEASHELLS,10002,4
1777300,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5058,1
1777600,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5057,1
1777700,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
1777700,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9998,1
1777800,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,7
1777800,Rhianna,SUBMISSION,AMETHYSTS,SEASHELLS,9999,1
1778400,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5058,1
1778600,SUBMISSION,Ruby,AMETHYSTS,SEASHELLS,9999,1
1778700,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,10
1778700,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,2
1778700,,SUBMISSION,STARFRUIT,SEASHELLS,5059,1
1778800,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10000,1
1779000,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5057,1
1779200,Rhianna,Valentina,AMETHYSTS,SEASHELLS,10002,3
1779300,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5055,1
1779400,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5055,1
1779500,Rhianna,Valentina,AMETHYSTS,SEASHELLS,10002,3
1780000,Valentina,Rhianna,STARFRUIT,SEASHELLS,5053,3
1780400,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
1780500,Remy,Valentina,AMETHYSTS,SEASHELLS,10002,1
1780800,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
1780800,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5052,1
1781000,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5054,1
1781100,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10000,1
1781100,Remy,Remy,STARFRUIT,SEASHELLS,5051,1
1781200,SUBMISSION,Ruby,AMETHYSTS,SEASHELLS,9999,2
1781300,Valentina,SUBMISSION,STARFRUIT,SEASHELLS,5052,2
1781300,Valentina,Rhianna,STARFRUIT,SEASHELLS,5052,3
1781500,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,1
1781500,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5055,1
1781800,Valentina,SUBMISSION,AMETHYSTS,SEASHELLS,9998,1
1782100,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,4
1782100,SUBMISSION,Rhianna,AMETHYSTS,SEASHELLS,9998,3
1782100,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9998,1
1782600,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
1782600,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9998,1
1782700,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5053,1
1783100,Valentina,Remy,STARFRUIT,SEASHELLS,5051,1
1783200,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,2
1783200,SUBMISSION,Rhianna,AMETHYSTS,SEASHELLS,9998,1
1783200,SUBMISSION,Rhianna,AMETHYSTS,SEASHELLS,9998,2
1783300,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5053,1
1783400,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5055,1
1783600,,SUBMISSION,STARFRUIT,SEASHELLS,5056,7
1783600,Adam,SUBMISSION,STARFRUIT,SEASHELLS,5056,3
1783600,Adam,SUBMISSION,STARFRUIT,SEASHELLS,5056,3
1783600,Adam,Valentina,STARFRUIT,SEASHELLS,5056,1
1783800,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,3
1783800,Rhianna,SUBMISSION,AMETHYSTS,SEASHELLS,10002,3
1783800,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5052,1
1784000,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
1784400,Valentina,Rhianna,STARFRUIT,SEASHELLS,5052,4
1784700,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5052,1
1784800,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,2
1784800,SUBMISSION,Adam,AMETHYSTS,SEASHELLS,9998,8
1784800,Vladimir,Adam,AMETHYSTS,SEASHELLS,9998,1
1785400,,SUBMISSION,STARFRUIT,SEASHELLS,5057,1
1786000,,SUBMISSION,STARFRUIT,SEASHELLS,5057,1
1786200,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5054,2
1786200,Vinnie,Remy,AMETHYSTS,SEASHELLS,9996,2
1786300,Vladimir,Adam,AMETHYSTS,SEASHELLS,9998,1
1786800,Valentina,Rhianna,STARFRUIT,SEASHELLS,5053,5
1787000,SUBMISSION,Rhianna,AMETHYSTS,SEASHELLS,9999,1
1787000,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,2
1787000,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5056,2
1787300,SUBMISSION,,STARFRUIT,SEASHELLS,5053,9
1787300,SUBMISSION,Adam,STARFRUIT,SEASHELLS,5053,1
1787300,Amelia,Adam,STARFRUIT,SEASHELLS,5053,8
1787500,Valentina,Remy,STARFRUIT,SEASHELLS,5053,1
1787600,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,2
1787600,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5056,2
1787700,SUBMISSION,Ruby,STARFRUIT,SEASHELLS,5055,5
1787700,Valentina,Ruby,STARFRUIT,SEASHELLS,5053,8
1788100,Ruby,SUBMISSION,STARFRUIT,SEASHELLS,5058,3
1788100,Ruby,Valentina,STARFRUIT,SEASHELLS,5060,5
1788800,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,1
1788900,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10000,1
1789100,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5054,1
1789200,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,2
1789200,Rhianna,SUBMISSION,AMETHYSTS,SEASHELLS,10002,2
1789200,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5054,1
1789400,,SUBMISSION,STARFRUIT,SEASHELLS,5059,8
1789400,Adam,SUBMISSION,STARFRUIT,SEASHELLS,5059,2
1789400,Adam,Valentina,STARFRUIT,SEASHELLS,5059,6
1789500,Valentina,Rhianna,STARFRUIT,SEASHELLS,5055,2
1789600,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,2
1789600,SUBMISSION,Amelia,AMETHYSTS,SEASHELLS,9999,7
1789600,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5054,2
1789600,Valentina,Amelia,AMETHYSTS,SEASHELLS,9995,5
1789700,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,3
1789700,Amelia,SUBMISSION,AMETHYSTS,SEASHELLS,10002,7
1789700,Rhianna,SUBMISSION,AMETHYSTS,SEASHELLS,10002,3
1789700,Amelia,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
1790200,,SUBMISSION,STARFRUIT,SEASHELLS,5058,1
1790400,Amelia,SUBMISSION,AMETHYSTS,SEASHELLS,10001,1
1790400,Amelia,SUBMISSION,AMETHYSTS,SEASHELLS,10001,7
1790400,Amelia,Valentina,AMETHYSTS,SEASHELLS,10004,4
1790500,,SUBMISSION,STARFRUIT,SEASHELLS,5058,1
1790500,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5058,1
1790600,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5054,1
1790600,Valentina,SUBMISSION,STARFRUIT,SEASHELLS,5056,5
1790700,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5055,1
1790800,SUBMISSION,Amelia,STARFRUIT,SEASHELLS,5054,9
1790800,Valentina,Amelia,STARFRUIT,SEASHELLS,5052,1
1790900,,SUBMISSION,STARFRUIT,SEASHELLS,5057,1
